
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# T         : Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# Q         : Global radiation (in J/cm2) during the hourly division
  STN,YYYYMMDD,H,T,Q
  330,20220920,   10,  155,   87
  330,20220920,   11,  159,   97
  330,20220920,   12,  171,  199
  330,20220920,   13,  172,  220
  330,20220920,   14,  171,  201
  330,20220920,   15,  167,  154
  330,20220920,   16,  159,  102
  330,20220920,   17,  150,   40
  330,20220920,   18,  142,    4
  330,20220920,   19,  140,    0
  330,20220920,   20,  137,    0
  330,20220920,   21,  117,    0
  330,20220920,   22,  112,    0
  330,20220920,   23,  112,    0
  330,20220920,   24,  113,    0
  330,20220921,    1,  112,    0
  330,20220921,    2,  115,    0
  330,20220921,    3,  111,    0
  330,20220921,    4,  113,    0
  330,20220921,    5,  108,    0
  330,20220921,    6,  108,    2
  330,20220921,    7,  128,   27
  330,20220921,    8,  143,   51
  330,20220921,    9,  153,  101
  330,20220921,   10,  164,  186
  330,20220921,   11,  173,  219
  330,20220921,   12,  183,  256
  330,20220921,   13,  160,  127
  330,20220921,   14,  162,   69
  330,20220921,   15,  170,   86
  330,20220921,   16,  166,   63
  330,20220921,   17,  154,   34
  330,20220921,   18,  143,    6
  330,20220921,   19,  125,    0
  330,20220921,   20,  116,    0
  330,20220921,   21,  112,    0
  330,20220921,   22,  101,    0
  330,20220921,   23,   98,    0
  330,20220921,   24,   91,    0
  330,20220922,    1,   87,    0
  330,20220922,    2,   83,    0
  330,20220922,    3,   78,    0
  330,20220922,    4,   72,    0
  330,20220922,    5,   70,    0
  330,20220922,    6,   75,    3
  330,20220922,    7,  111,   38
  330,20220922,    8,  143,   83
  330,20220922,    9,  159,  144
  330,20220922,   10,  165,  165
  330,20220922,   11,  177,  196
  330,20220922,   12,  182,  210
  330,20220922,   13,  185,  199
  330,20220922,   14,  184,  184
  330,20220922,   15,  184,  144
  330,20220922,   16,  174,   79
  330,20220922,   17,  165,   27
  330,20220922,   18,  156,    3
  330,20220922,   19,  149,    0
  330,20220922,   20,  142,    0
  330,20220922,   21,  137,    0
  330,20220922,   22,  135,    0
  330,20220922,   23,  132,    0
  330,20220922,   24,  134,    0
  330,20220923,    1,  139,    0
  330,20220923,    2,  134,    0
  330,20220923,    3,  133,    0
  330,20220923,    4,  133,    0
  330,20220923,    5,  135,    0
  330,20220923,    6,  136,    1
  330,20220923,    7,  144,   17
  330,20220923,    8,  151,   42
  330,20220923,    9,  160,   70
  330,20220923,   10,  162,   85
  330,20220923,   11,  185,  125
  330,20220923,   12,  180,  148
  330,20220923,   13,  177,  101
  330,20220923,   14,  172,   35
  330,20220923,   15,  159,   20
  330,20220923,   16,  155,   12
  330,20220923,   17,  157,   10
  330,20220923,   18,  150,    0
  330,20220923,   19,  142,    0
  330,20220923,   20,  142,    0
  330,20220923,   21,  142,    0
  330,20220923,   22,  142,    0
  330,20220923,   23,  140,    0
  330,20220923,   24,  137,    0
  330,20220924,    1,  137,    0
  330,20220924,    2,  135,    0
  330,20220924,    3,  135,    0
  330,20220924,    4,  137,    0
  330,20220924,    5,  136,    0
  330,20220924,    6,  138,    1
  330,20220924,    7,  141,   18
  330,20220924,    8,  147,   57
  330,20220924,    9,  148,   81
  330,20220924,   10,  154,  103
  330,20220924,   11,  160,  120
  330,20220924,   12,  155,   70
  330,20220924,   13,  165,   88
  330,20220924,   14,  174,  197
  330,20220924,   15,  167,  184
  330,20220924,   16,  163,   78
  330,20220924,   17,  155,   41
  330,20220924,   18,  144,    3
  330,20220924,   19,  138,    0
  330,20220924,   20,  129,    0
  330,20220924,   21,  130,    0
  330,20220924,   22,  124,    0
  330,20220924,   23,  121,    0
  330,20220924,   24,  118,    0
  330,20220925,    1,  116,    0
  330,20220925,    2,  120,    0
  330,20220925,    3,  108,    0
  330,20220925,    4,  105,    0
  330,20220925,    5,   94,    0
  330,20220925,    6,  114,    2
  330,20220925,    7,  115,   16
  330,20220925,    8,  126,   36
  330,20220925,    9,  151,  139
  330,20220925,   10,  145,  142
  330,20220925,   11,  160,  153
  330,20220925,   12,  159,  192
  330,20220925,   13,  161,  218
  330,20220925,   14,  158,  114
  330,20220925,   15,  157,  116
  330,20220925,   16,  144,   70
  330,20220925,   17,  131,   12
  330,20220925,   18,  123,    3
  330,20220925,   19,  119,    0
  330,20220925,   20,  122,    0
  330,20220925,   21,  134,    0
  330,20220925,   22,  139,    0
  330,20220925,   23,  143,    0
  330,20220925,   24,  139,    0
  330,20220926,    1,  146,    0
  330,20220926,    2,  147,    0
  330,20220926,    3,  138,    0
  330,20220926,    4,  122,    0
  330,20220926,    5,  124,    0
  330,20220926,    6,  125,    0
  330,20220926,    7,  126,    4
  330,20220926,    8,  116,   12
  330,20220926,    9,  121,   21
  330,20220926,   10,  139,   23
  330,20220926,   11,  144,   38
  330,20220926,   12,  143,   64
  330,20220926,   13,  139,   83
  330,20220926,   14,  141,   47
  330,20220926,   15,  133,  119
  330,20220926,   16,  135,   58
  330,20220926,   17,  132,   24
  330,20220926,   18,  129,    1
  330,20220926,   19,  120,    0
  330,20220926,   20,  117,    0
  330,20220926,   21,  125,    0
  330,20220926,   22,  128,    0
  330,20220926,   23,  113,    0
  330,20220926,   24,  131,    0
  330,20220927,    1,  112,    0
  330,20220927,    2,  130,    0
  330,20220927,    3,  122,    0
  330,20220927,    4,  102,    0
  330,20220927,    5,  114,    0
  330,20220927,    6,  113,    1
  330,20220927,    7,  112,   11
  330,20220927,    8,  102,   10
  330,20220927,    9,  105,   41
  330,20220927,   10,  116,   20
  330,20220927,   11,  126,  106
  330,20220927,   12,  134,  170
  330,20220927,   13,  123,  117
  330,20220927,   14,  119,   69
  330,20220927,   15,  122,   49
  330,20220927,   16,  123,   33
  330,20220927,   17,  120,   12
  330,20220927,   18,   99,    0
  330,20220927,   19,  108,    0
  330,20220927,   20,   96,    0
  330,20220927,   21,   87,    0
  330,20220927,   22,   98,    0
  330,20220927,   23,   92,    0
  330,20220927,   24,   96,    0
  330,20220928,    1,  111,    0
  330,20220928,    2,  108,    0
  330,20220928,    3,  116,    0
  330,20220928,    4,  117,    0
  330,20220928,    5,  102,    0
  330,20220928,    6,  114,    1
  330,20220928,    7,  111,   12
  330,20220928,    8,  116,   48
  330,20220928,    9,  106,   30
  330,20220928,   10,  121,  122
  330,20220928,   11,  140,  120
  330,20220928,   12,  117,   65
  330,20220928,   13,  121,  111
  330,20220928,   14,  107,   63
  330,20220928,   15,  107,   24
  330,20220928,   16,  125,   66
  330,20220928,   17,  106,   21
  330,20220928,   18,  107,    2
  330,20220928,   19,  104,    0
  330,20220928,   20,  107,    0
  330,20220928,   21,   98,    0
  330,20220928,   22,  101,    0
  330,20220928,   23,   98,    0
  330,20220928,   24,   99,    0
  330,20220929,    1,  102,    0
  330,20220929,    2,   96,    0
  330,20220929,    3,   89,    0
  330,20220929,    4,   79,    0
  330,20220929,    5,   69,    0
  330,20220929,    6,   82,    4
  330,20220929,    7,  104,   48
  330,20220929,    8,  118,   80
  330,20220929,    9,  137,  139
  330,20220929,   10,  147,  138
  330,20220929,   11,  138,   61
  330,20220929,   12,  143,  124
  330,20220929,   13,  147,  146
  330,20220929,   14,  148,  143
  330,20220929,   15,  148,  128
  330,20220929,   16,  145,   76
  330,20220929,   17,  130,   22
  330,20220929,   18,  118,    1
  330,20220929,   19,   98,    0
  330,20220929,   20,  101,    0
  330,20220929,   21,   89,    0
  330,20220929,   22,   90,    0
  330,20220929,   23,  102,    0
  330,20220929,   24,  104,    0
  330,20220930,    1,  100,    0
  330,20220930,    2,  105,    0
  330,20220930,    3,  107,    0
  330,20220930,    4,  109,    0
  330,20220930,    5,  108,    0
  330,20220930,    6,  112,    1
  330,20220930,    7,  124,   33
  330,20220930,    8,  139,   77
  330,20220930,    9,  151,  144
  330,20220930,   10,  154,  140
  330,20220930,   11,  164,  178
  330,20220930,   12,  167,  206
  330,20220930,   13,  165,  178
  330,20220930,   14,  166,  156
  330,20220930,   15,  161,   90
  330,20220930,   16,  158,   42
  330,20220930,   17,  154,   15
  330,20220930,   18,  152,    1
  330,20220930,   19,  150,    0
  330,20220930,   20,  144,    0
  330,20220930,   21,  121,    0
  330,20220930,   22,  118,    0
  330,20220930,   23,  118,    0
  330,20220930,   24,  117,    0
  330,20221001,    1,  119,    0
  330,20221001,    2,  124,    0
  330,20221001,    3,  133,    0
  330,20221001,    4,  145,    0
  330,20221001,    5,  152,    0
  330,20221001,    6,  153,    0
  330,20221001,    7,  157,   12
  330,20221001,    8,  161,   45
  330,20221001,    9,  165,   97
  330,20221001,   10,  164,  135
  330,20221001,   11,  164,  146
  330,20221001,   12,  171,  192
  330,20221001,   13,  173,  183
  330,20221001,   14,  176,  160
  330,20221001,   15,  167,   96
  330,20221001,   16,  166,   74
  330,20221001,   17,  165,   15
  330,20221001,   18,  165,    1
  330,20221001,   19,  165,    0
  330,20221001,   20,  165,    0
  330,20221001,   21,  170,    0
  330,20221001,   22,  142,    0
  330,20221001,   23,  160,    0
  330,20221001,   24,  162,    0
  330,20221002,    1,  162,    0
  330,20221002,    2,  159,    0
  330,20221002,    3,  157,    0
  330,20221002,    4,  155,    0
  330,20221002,    5,  157,    0
  330,20221002,    6,  154,    0
  330,20221002,    7,  155,   15
  330,20221002,    8,  158,   35
  330,20221002,    9,  161,   79
  330,20221002,   10,  170,  142
  330,20221002,   11,  168,  139
  330,20221002,   12,  166,  158
  330,20221002,   13,  169,  182
  330,20221002,   14,  169,  167
  330,20221002,   15,  167,  116
  330,20221002,   16,  158,   74
  330,20221002,   17,  151,   22
  330,20221002,   18,  149,    1
  330,20221002,   19,  147,    0
  330,20221002,   20,  146,    0
  330,20221002,   21,  146,    0
  330,20221002,   22,  145,    0
  330,20221002,   23,  147,    0
  330,20221002,   24,  145,    0
  330,20221003,    1,  144,    0
  330,20221003,    2,  138,    0
  330,20221003,    3,  134,    0
  330,20221003,    4,  135,    0
  330,20221003,    5,  126,    0
  330,20221003,    6,  121,    0
  330,20221003,    7,  126,   13
  330,20221003,    8,  149,   49
  330,20221003,    9,  151,   27
  330,20221003,   10,  152,   14
  330,20221003,   11,  160,   35
  330,20221003,   12,  163,   72
  330,20221003,   13,  160,   44
  330,20221003,   14,  166,   78
  330,20221003,   15,  161,   81
  330,20221003,   16,  158,   42
  330,20221003,   17,  148,   12
  330,20221003,   18,  136,    0
  330,20221003,   19,  134,    0
  330,20221003,   20,  137,    0
  330,20221003,   21,  134,    0
  330,20221003,   22,  134,    0
  330,20221003,   23,  132,    0
  330,20221003,   24,  128,    0
  330,20221004,    1,  123,    0
  330,20221004,    2,  121,    0
  330,20221004,    3,  120,    0
  330,20221004,    4,  117,    0
  330,20221004,    5,  112,    0
  330,20221004,    6,  111,    0
  330,20221004,    7,  120,   21
  330,20221004,    8,  128,   66
  330,20221004,    9,  140,  115
  330,20221004,   10,  156,  167
  330,20221004,   11,  153,  174
  330,20221004,   12,  169,  189
  330,20221004,   13,  175,  183
  330,20221004,   14,  171,  131
  330,20221004,   15,  172,   44
  330,20221004,   16,  173,   30
  330,20221004,   17,  173,    5
  330,20221004,   18,  171,    0
  330,20221004,   19,  168,    0
  330,20221004,   20,  166,    0
  330,20221004,   21,  165,    0
  330,20221004,   22,  162,    0
  330,20221004,   23,  160,    0
  330,20221004,   24,  158,    0
  330,20221005,    1,  160,    0
  330,20221005,    2,  155,    0
  330,20221005,    3,  154,    0
  330,20221005,    4,  154,    0
  330,20221005,    5,  153,    0
  330,20221005,    6,  155,    0
  330,20221005,    7,  155,    5
  330,20221005,    8,  158,   16
  330,20221005,    9,  160,   40
  330,20221005,   10,  162,   49
  330,20221005,   11,  164,   44
  330,20221005,   12,  168,   66
  330,20221005,   13,  174,   72
  330,20221005,   14,  174,  101
  330,20221005,   15,  174,   52
  330,20221005,   16,  174,   15
  330,20221005,   17,  175,    4
  330,20221005,   18,  165,    0
  330,20221005,   19,  147,    0
  330,20221005,   20,  139,    0
  330,20221005,   21,  154,    0
  330,20221005,   22,  156,    0
  330,20221005,   23,  153,    0
  330,20221005,   24,  149,    0
  330,20221006,    1,  145,    0
  330,20221006,    2,  145,    0
  330,20221006,    3,  140,    0
  330,20221006,    4,  136,    0
  330,20221006,    5,  136,    0
  330,20221006,    6,  132,    0
  330,20221006,    7,  138,   22
  330,20221006,    8,  148,   63
  330,20221006,    9,  156,  122
  330,20221006,   10,  159,  159
  330,20221006,   11,  160,  178
  330,20221006,   12,  162,  184
  330,20221006,   13,  162,  188
  330,20221006,   14,  161,  163
  330,20221006,   15,  159,  121
  330,20221006,   16,  155,   66
  330,20221006,   17,  148,   18
  330,20221006,   18,  139,    0
  330,20221006,   19,  139,    0
  330,20221006,   20,  134,    0
  330,20221006,   21,  132,    0
  330,20221006,   22,  129,    0
  330,20221006,   23,  128,    0
  330,20221006,   24,  129,    0
  330,20221007,    1,  128,    0
  330,20221007,    2,  127,    0
  330,20221007,    3,  126,    0
  330,20221007,    4,  124,    0
  330,20221007,    5,  120,    0
  330,20221007,    6,  116,    0
  330,20221007,    7,  125,   19
  330,20221007,    8,  133,   37
  330,20221007,    9,  142,   50
  330,20221007,   10,  146,   57
  330,20221007,   11,  150,   84
  330,20221007,   12,  153,   84
  330,20221007,   13,  149,   44
  330,20221007,   14,  168,  109
  330,20221007,   15,  164,   79
  330,20221007,   16,  161,   44
  330,20221007,   17,  158,   21
  330,20221007,   18,  153,    1
  330,20221007,   19,  149,    0
  330,20221007,   20,  144,    0
  330,20221007,   21,  147,    0
  330,20221007,   22,  147,    0
  330,20221007,   23,  135,    0
  330,20221007,   24,  139,    0
  330,20221008,    1,  144,    0
  330,20221008,    2,  143,    0
  330,20221008,    3,  139,    0
  330,20221008,    4,  138,    0
  330,20221008,    5,  135,    0
  330,20221008,    6,  132,    0
  330,20221008,    7,  132,   15
  330,20221008,    8,  133,   56
  330,20221008,    9,  141,  104
  330,20221008,   10,  139,  148
  330,20221008,   11,  150,  186
  330,20221008,   12,  151,  186
  330,20221008,   13,  146,  172
  330,20221008,   14,  146,  142
  330,20221008,   15,  146,  107
  330,20221008,   16,  141,   61
  330,20221008,   17,  132,   18
  330,20221008,   18,  134,    0
  330,20221008,   19,  126,    0
  330,20221008,   20,  114,    0
  330,20221008,   21,  103,    0
  330,20221008,   22,  113,    0
  330,20221008,   23,  116,    0
  330,20221008,   24,  110,    0
  330,20221009,    1,  106,    0
  330,20221009,    2,  101,    0
  330,20221009,    3,   99,    0
  330,20221009,    4,   96,    0
  330,20221009,    5,   96,    0
  330,20221009,    6,   90,    0
  330,20221009,    7,  100,   16
  330,20221009,    8,  117,   65
  330,20221009,    9,  128,  117
  330,20221009,   10,  142,  153
  330,20221009,   11,  150,  179
  330,20221009,   12,  159,  188
  330,20221009,   13,  162,  181
  330,20221009,   14,  164,  151
  330,20221009,   15,  165,  114
  330,20221009,   16,  158,   64
  330,20221009,   17,  149,   15
  330,20221009,   18,  130,    0
  330,20221009,   19,  121,    0
  330,20221009,   20,  117,    0
  330,20221009,   21,  118,    0
  330,20221009,   22,  130,    0
  330,20221009,   23,  121,    0
  330,20221009,   24,  118,    0
  330,20221010,    1,  113,    0
  330,20221010,    2,  112,    0
  330,20221010,    3,  112,    0
  330,20221010,    4,  112,    0
  330,20221010,    5,  108,    0
  330,20221010,    6,  106,    0
  330,20221010,    7,  112,   13
  330,20221010,    8,  126,   38
  330,20221010,    9,  136,   48
  330,20221010,   10,  147,   55
  330,20221010,   11,  149,   31
  330,20221010,   12,  141,   34
  330,20221010,   13,  127,   20
  330,20221010,   14,  144,   50
  330,20221010,   15,  144,  112
  330,20221010,   16,  142,   68
  330,20221010,   17,  136,   14
  330,20221010,   18,  136,    0
  330,20221010,   19,  137,    0
  330,20221010,   20,  134,    0
  330,20221010,   21,  135,    0
  330,20221010,   22,  132,    0
  330,20221010,   23,  132,    0
  330,20221010,   24,  130,    0
  330,20221011,    1,  127,    0
  330,20221011,    2,  125,    0
  330,20221011,    3,  114,    0
  330,20221011,    4,  115,    0
  330,20221011,    5,  110,    0
  330,20221011,    6,   84,    0
